"CustomerID","Churn_Reason.y","CLTV","Churn_Prob.y","Predicted_Churn.y","Predicted_HighRiskCustomer","Predicted_LowRiskCustomer","Potential_Revenue_Loss","Revenue_Saved_60pct","ROI_60pct"
"2215-ZAFGX","",4867,0.724531644584302,"Yes",1,0,4867,2920.2,-94.1596
"2219-MVUSO","Don't know",3721,0.999360384591631,"Yes",1,0,3721,2232.6,-95.5348
"2220-IAHLS","",5566,6.10530640991309e-07,"No",0,1,0,0,-100
"2223-GDSHL","",6481,0.000440574921017167,"No",0,1,0,0,-100
"2223-KAGMX","Don't know",5379,0.972199193584939,"Yes",1,0,5379,3227.4,-93.5452
"2225-ZRGSG","Long distance charges",6173,0.899850097310757,"Yes",1,0,6173,3703.8,-92.5924
"2226-ICFDO","",6361,0.0414700288227404,"No",0,1,0,0,-100
"2227-JRSJX","",5324,3.26970095375056e-05,"No",0,1,0,0,-100
"2228-BZDEE","",5755,5.71804821083535e-05,"No",0,1,0,0,-100
"2229-DPMBI","",3598,0.000612315112102867,"No",0,1,0,0,-100
"2229-VWQJH","",5394,0.0198694964852242,"No",0,1,0,0,-100
"2230-XTUWL","",5461,0.000414978801805333,"No",0,1,0,0,-100
"2232-DMLXU","Poor expertise of online support",3638,0.993913194146695,"Yes",1,0,3638,2182.8,-95.6344
"2233-FAGXV","",3181,6.71190405878493e-07,"No",0,1,0,0,-100
"2233-TXSIU","",3522,0.0315448187700949,"No",0,1,0,0,-100
"2234-EOFPT","",4278,0.000191081884588336,"No",0,1,0,0,-100
"2234-XADUH","",5560,0.0226716993390342,"No",0,1,0,0,-100
"2235-DWLJU","",4611,0.99999680180942,"Yes",1,0,4611,2766.6,-94.4668
"2235-EZAIK","",4288,0.0109351413221203,"No",0,1,0,0,-100
"2235-ZGKPT","Product dissatisfaction",5386,0.988069493536012,"Yes",1,0,5386,3231.6,-93.5368
"2236-HILPA","",6403,2.64420677068971e-07,"No",0,1,0,0,-100
"2237-ZFSMY","Attitude of service provider",2767,0.418601497399075,"No",0,1,0,0,-100
"2239-CFOUJ","",4540,0.00157516903852283,"No",0,1,0,0,-100
"2239-CGBUZ","",4207,0.00340823009316585,"No",0,1,0,0,-100
"2239-JALAW","Attitude of support person",6105,0.848441416280658,"Yes",1,0,6105,3663,-92.674
"2240-HSJQD","",3571,0.00130624744089088,"No",0,1,0,0,-100
"2242-MFOTG","",3957,0.000586424090764722,"No",0,1,0,0,-100
"2243-FNMMI","",4958,5.31955298303197e-06,"No",0,1,0,0,-100
"2245-ADZFJ","",3491,8.94340151682153e-07,"No",0,1,0,0,-100
"2249-YPRNG","Service dissatisfaction",4223,0.992848198041017,"Yes",1,0,4223,2533.8,-94.9324
"2250-IVBWA","",5168,0.000256866762296173,"No",0,1,0,0,-100
"2251-PYLPB","",4766,0.000111353075993278,"No",0,1,0,0,-100
"2252-ISRNH","",2993,1.0996447018331e-05,"No",0,1,0,0,-100
"2252-JHJGE","",4344,7.61031359797756e-07,"No",0,1,0,0,-100
"2252-NKNSI","",4322,0.016052874605629,"No",0,1,0,0,-100
"2253-KPMNB","",4180,2.85032621713389e-07,"No",0,1,0,0,-100
"2254-DLXRI","",2742,0.00989969309272427,"No",0,1,0,0,-100
"2256-YLYLP","",4499,1.83477881546633e-07,"No",0,1,0,0,-100
"2257-BOVXD","",3516,0.000161172518362379,"No",0,1,0,0,-100
"2259-OUUSZ","",5124,0.000478135917281783,"No",0,1,0,0,-100
"2260-USTRB","Competitor offered more data",2767,0.703888503402385,"Yes",1,0,2767,1660.2,-96.6796
"2262-SLNVK","",2475,0.621859732477941,"Yes",1,0,2475,1485,-97.03
"2263-SFSQZ","",5461,3.53172978821388e-07,"No",0,1,0,0,-100
"2265-CYWIV","Network reliability",4708,0.995001786822421,"Yes",1,0,4708,2824.8,-94.3504
"2266-FUBDZ","",2742,6.21463182498788e-05,"No",0,1,0,0,-100
"2266-SJNAT","",4807,0.000229739042683638,"No",0,1,0,0,-100
"2267-FPIMA","",5548,6.52931733059821e-06,"No",0,1,0,0,-100
"2267-WTPYD","",6015,0.00398864344718351,"No",0,1,0,0,-100
"2270-CHBFN","",2221,2.54682918297084e-06,"No",0,1,0,0,-100
"2272-JKMSI","",4306,0.000473378648083397,"No",0,1,0,0,-100
"2272-QAGFO","Service dissatisfaction",5342,0.527462597336434,"Yes",1,0,5342,3205.2,-93.5896
"2272-UOINI","",3601,0.00125937837773504,"No",0,1,0,0,-100
"2272-WUSPA","",4848,1.14337643694327e-05,"No",0,1,0,0,-100
"2273-QCKXA","",3178,4.376836289421e-05,"No",0,1,0,0,-100
"2274-XUATA","",4933,0.060271936444805,"No",0,1,0,0,-100
"2275-RBYQS","",4916,0.00312137514374014,"No",0,1,0,0,-100
"2276-YDAVZ","Competitor offered higher download speeds",4965,0.914848959256381,"Yes",1,0,4965,2979,-94.042
"2277-AXSDC","",4691,3.07320121471682e-05,"No",0,1,0,0,-100
"2277-BKJKN","",4951,1.91671763403534e-06,"No",0,1,0,0,-100
"2277-DJJDL","",4763,0.000862375315817204,"No",0,1,0,0,-100
"2277-VWCNI","",3048,1.54507864681081e-05,"No",0,1,0,0,-100
"2279-AXJJK","",4465,0.000360217683797406,"No",0,1,0,0,-100
"2282-YGNOR","",2810,0.00112461075725979,"No",0,1,0,0,-100
"2284-VFLKH","",4995,0.00010787120902866,"No",0,1,0,0,-100
"2292-XQWSV","",3724,3.43093924333698e-07,"No",0,1,0,0,-100
"2293-IJWPS","",6354,7.04832321069508e-05,"No",0,1,0,0,-100
"2294-DMMUS","",5057,2.37239779388277e-05,"No",0,1,0,0,-100
"2294-SALNE","",3200,0.00196656785130501,"No",0,1,0,0,-100
"2296-DKZFP","",6308,8.06030993669919e-07,"No",0,1,0,0,-100
"2300-RQGOI","",2295,9.54541658635659e-05,"No",0,1,0,0,-100
"2302-ANTDP","Competitor offered more data",5915,0.551742601897478,"Yes",1,0,5915,3549,-92.902
"2302-OUZXB","",4552,0.0172719318793505,"No",0,1,0,0,-100
"2303-PJYHN","",4107,0.301179616905946,"No",0,1,0,0,-100
"2305-MRGLV","",2085,0.103446376477208,"No",0,1,0,0,-100
"2307-FYNNL","",5692,8.06863403187106e-06,"No",0,1,0,0,-100
"2308-STERM","",5816,0.0229353357808543,"No",0,1,0,0,-100
"2309-OSFEU","Lack of self-service on Website",2529,0.995171658603576,"Yes",1,0,2529,1517.4,-96.9652
"2311-QYMUQ","Attitude of support person",3696,0.907899286142016,"Yes",1,0,3696,2217.6,-95.5648
"2314-TNDJQ","",5192,5.97799803838684e-06,"No",0,1,0,0,-100
"2316-ESMLS","",3882,0.13074012050431,"No",0,1,0,0,-100
"2320-JRSDE","Attitude of service provider",4633,0.341401553785634,"No",0,1,0,0,-100
"2320-SLKMB","",3080,4.97550058337439e-06,"No",0,1,0,0,-100
"2320-TZRRH","",4700,0.000920825632132529,"No",0,1,0,0,-100
"2320-YKQBO","",4764,0.00320954687323316,"No",0,1,0,0,-100
"2321-OMBXY","Limited range of services",2071,0.844342832346789,"Yes",1,0,2071,1242.6,-97.5148
"2322-VCZHZ","",4999,0.00117525020336305,"No",0,1,0,0,-100
"2323-ARSVR","",6103,0.0306429609940514,"No",0,1,0,0,-100
"2324-AALNO","",5517,1.35406296814733e-05,"No",0,1,0,0,-100
"2324-EFHVG","",5617,1.00091037668924e-05,"No",0,1,0,0,-100
"2325-NBPZG","",5125,0.017360946825402,"No",0,1,0,0,-100
"2325-WINES","",2335,0.00333589058546847,"No",0,1,0,0,-100
"2325-ZUSFD","Network reliability",4669,0.749608779135899,"Yes",1,0,4669,2801.4,-94.3972
"2330-PQGDQ","",4952,2.19431347950383e-06,"No",0,1,0,0,-100
"2332-EFBJY","Lack of self-service on Website",3438,0.775061981201323,"Yes",1,0,3438,2062.8,-95.8744
"2332-TODQS","",3642,3.98971984114457e-07,"No",0,1,0,0,-100
"2333-KWEWW","",2782,5.49624857221294e-08,"No",0,1,0,0,-100
"2335-GSODA","",2327,3.41845326480985e-08,"No",0,1,0,0,-100
"2338-BQEZT","",6250,7.06070720880711e-05,"No",0,1,0,0,-100
"2342-CKIAO","",5074,4.59428078532295e-06,"No",0,1,0,0,-100
"2344-JMOGN","Don't know",3016,0.744584828454026,"Yes",1,0,3016,1809.6,-96.3808
"2346-CZYIL","",4962,0.000165072536202871,"No",0,1,0,0,-100
"2346-DJQTB","",5097,0.309193000454664,"No",0,1,0,0,-100
"2346-LOCWC","",6186,0.000339676888578371,"No",0,1,0,0,-100
"2347-WKKAE","",2662,0.000618208205456408,"No",0,1,0,0,-100
"2348-KCJLT","",2059,6.14650455277704e-07,"No",0,1,0,0,-100
"2351-BKRZW","",3976,1.44140751214769e-07,"No",0,1,0,0,-100
"2351-RRBUE","",3575,0.0721773552903171,"No",0,1,0,0,-100
"2357-COQEK","Competitor made better offer",4136,0.964350966199347,"Yes",1,0,4136,2481.6,-95.0368
"2359-KLTEK","",3539,0.000684940215121516,"No",0,1,0,0,-100
"2359-KMGLI","Competitor had better devices",4418,0.960723996798467,"Yes",1,0,4418,2650.8,-94.6984
"2359-QWQUL","Competitor made better offer",2371,0.173100075759857,"No",0,1,0,0,-100
"2360-RDGRO","",5089,0.190250641065458,"No",0,1,0,0,-100
"2361-FJWNO","",5323,1.44904704773471e-05,"No",0,1,0,0,-100
"2361-UPSND","",5433,0.000398904293261419,"No",0,1,0,0,-100
"2362-IBOOY","Competitor offered higher download speeds",5272,0.674115802936226,"Yes",1,0,5272,3163.2,-93.6736
"2363-BJLSL","",5157,0.132304766398432,"No",0,1,0,0,-100
"2364-UFROM","",3380,0.00419522520201909,"No",0,1,0,0,-100
"2368-GAKKQ","",6424,0.0235996077292566,"No",0,1,0,0,-100
"2369-FEVNO","",4590,0.00844239454809816,"No",0,1,0,0,-100
"2369-UAPKZ","Moved",3131,0.879335370415355,"Yes",1,0,3131,1878.6,-96.2428
"2371-JQHZZ","",5886,5.934794085482e-05,"No",0,1,0,0,-100
"2371-JUNGC","",4032,3.24536843659837e-05,"No",0,1,0,0,-100
"2371-KFUOG","",6409,8.5468081811871e-06,"No",0,1,0,0,-100
"2372-HWUHI","Don't know",2570,0.976016460809077,"Yes",1,0,2570,1542,-96.916
"2373-NTKOD","",3026,0.0769012237549947,"No",0,1,0,0,-100
"2378-HTWFW","",5527,3.31248852960659e-05,"No",0,1,0,0,-100
"2378-VTKDH","",4073,0.0861996970252943,"No",0,1,0,0,-100
"2378-YIZKA","",6221,0.000565529374323893,"No",0,1,0,0,-100
"2379-ENZGV","Competitor made better offer",3420,0.739566922930064,"Yes",1,0,3420,2052,-95.896
"2379-GYFLQ","",5316,0.00113406673691649,"No",0,1,0,0,-100
"2380-DAMQP","",4761,0.0139894576017132,"No",0,1,0,0,-100
"2382-BCKQJ","Competitor offered higher download speeds",5600,0.998493919973381,"Yes",1,0,5600,3360,-93.28
"2384-OVPSA","",4947,0.00205111307667828,"No",0,1,0,0,-100
"2386-LAHRK","Product dissatisfaction",5094,0.98230680332893,"Yes",1,0,5094,3056.4,-93.8872
"2386-OWURY","",6460,0.0252076158964006,"No",0,1,0,0,-100
"2387-KDZQY","",2185,0.000443603464139427,"No",0,1,0,0,-100
"2388-LAESQ","",4796,5.80772114551416e-06,"No",0,1,0,0,-100
"2391-IPLOP","",4706,1.14388028144264e-05,"No",0,1,0,0,-100
"2391-SOORI","Lack of self-service on Website",5858,0.866783910259332,"Yes",1,0,5858,3514.8,-92.9704
"2393-DIVAI","",5575,3.42964031709588e-06,"No",0,1,0,0,-100
"2397-BRLOM","Don't know",3443,0.999948757696676,"Yes",1,0,3443,2065.8,-95.8684
"2398-YPMUR","Don't know",5101,0.983364195213617,"Yes",1,0,5101,3060.6,-93.8788
"2400-FEQME","",5011,3.66648870721231e-08,"No",0,1,0,0,-100
"2400-XIWIO","",5054,0.0578120047240551,"No",0,1,0,0,-100
"2402-TAIRZ","",3364,0.000788632011525303,"No",0,1,0,0,-100
"2403-BCASL","Don't know",3711,0.996464144790768,"Yes",1,0,3711,2226.6,-95.5468
"2404-JIBFC","",5661,0.00254057587527032,"No",0,1,0,0,-100
"2405-LBMUW","",5024,3.25016971737471e-06,"No",0,1,0,0,-100
"2408-PSJVE","",4388,0.000387178871311949,"No",0,1,0,0,-100
"2408-TZMJL","Network reliability",4601,0.999622177303052,"Yes",1,0,4601,2760.6,-94.4788
"2408-WITXK","Deceased",3244,0.999534418644987,"Yes",1,0,3244,1946.4,-96.1072
"2410-CIYFZ","",3000,0.107585823691953,"No",0,1,0,0,-100
"2418-TPEUN","",4681,4.51277847837723e-05,"No",0,1,0,0,-100
"2419-FSORS","",4394,5.12096156766069e-06,"No",0,1,0,0,-100
"2424-WVHPL","",4182,0.098303333158334,"No",0,1,0,0,-100
"2428-HYUNX","",4975,5.65032957407633e-06,"No",0,1,0,0,-100
"2428-ZMCTB","",3926,0.00629904878774246,"No",0,1,0,0,-100
"2429-AYKKO","",4790,2.49041020994787e-08,"No",0,1,0,0,-100
"2430-RRYUW","",4621,1.35952354898049e-07,"No",0,1,0,0,-100
"2430-USGXP","Lack of affordable download/upload speed",4766,0.71816870365473,"Yes",1,0,4766,2859.6,-94.2808
"2432-TFSMK","",2269,3.77934814537426e-05,"No",0,1,0,0,-100
"2433-KMEAS","Don't know",2445,0.773221548534522,"Yes",1,0,2445,1467,-97.066
"2434-EEVDB","",5038,6.2280765620314e-07,"No",0,1,0,0,-100
"2436-QBZFP","",3288,1.45184412089444e-06,"No",0,1,0,0,-100
"2439-LYPMQ","",5469,0.00076036464379311,"No",0,1,0,0,-100
"2439-QKJUL","",5064,0.000531108718693821,"No",0,1,0,0,-100
"2446-BEGGB","Attitude of support person",3330,0.987492608200932,"Yes",1,0,3330,1998,-96.004
"2446-PLQVO","Don't know",4512,0.897722196103331,"Yes",1,0,4512,2707.2,-94.5856
"2446-ZKVAF","",5558,0.0141046270855765,"No",0,1,0,0,-100
"2450-ZKEED","",5899,6.56455260509747e-06,"No",0,1,0,0,-100
"2451-YMUXS","",4494,0.373725776840037,"No",0,1,0,0,-100
"2452-KDRRH","",5269,3.46457274900311e-05,"No",0,1,0,0,-100
"2452-MRMZF","",5079,4.30926323494129e-08,"No",0,1,0,0,-100
"2452-SNHFZ","",4995,0.0324660955346228,"No",0,1,0,0,-100
"2453-SAFNS","",4277,0.000377207707283561,"No",0,1,0,0,-100
"2454-RPBRZ","Service dissatisfaction",2709,0.999778409573208,"Yes",1,0,2709,1625.4,-96.7492
"2455-USLMV","",3727,3.22935181475545e-05,"No",0,1,0,0,-100
"2458-EOMRE","",4171,6.83650566881162e-06,"No",0,1,0,0,-100
"2460-FPSYH","Attitude of support person",4272,0.978801023148137,"Yes",1,0,4272,2563.2,-94.8736
"2460-NGXBJ","",5193,5.54780646960775e-05,"No",0,1,0,0,-100
"2462-XIIJB","Competitor offered more data",2810,0.970883082965281,"Yes",1,0,2810,1686,-96.628
"2465-BLLEU","",4441,2.58289651578972e-05,"No",0,1,0,0,-100
"2466-FCCPT","",4910,2.48299903310355e-07,"No",0,1,0,0,-100
"2466-NEJOJ","",4535,3.59793107102864e-05,"No",0,1,0,0,-100
"2468-SJFLM","",3063,0.13320667534078,"No",0,1,0,0,-100
"2469-DTSGX","",5388,0.133835521973228,"No",0,1,0,0,-100
"2472-OVKUP","Service dissatisfaction",2283,0.999170429173592,"Yes",1,0,2283,1369.8,-97.2604
"2474-BRUCM","Don't know",2837,0.970435999090395,"Yes",1,0,2837,1702.2,-96.5956
"2474-LCNUE","",2590,0.0184868517465014,"No",0,1,0,0,-100
"2475-MROZF","",3597,0.0216960342012211,"No",0,1,0,0,-100
"2476-YGEFM","",5324,0.000415155831474956,"No",0,1,0,0,-100
"2478-EEWWM","",5905,1.48729394243834e-05,"No",0,1,0,0,-100
"2479-BRAMR","Competitor offered more data",4995,0.708665132665197,"Yes",1,0,4995,2997,-94.006
"2480-EJWYP","",6019,6.0293616188613e-06,"No",0,1,0,0,-100
"2480-JZOSN","",4517,0.0263419011369261,"No",0,1,0,0,-100
"2480-SQIOB","",2114,0.00887410909666808,"No",0,1,0,0,-100
"2481-SBOYW","",4673,7.00777634004308e-06,"No",0,1,0,0,-100
"2482-CZGBB","Attitude of support person",3156,0.80199217288039,"Yes",1,0,3156,1893.6,-96.2128
"2483-XSSMZ","",5531,2.71632851217923e-06,"No",0,1,0,0,-100
"2484-DGXPZ","Attitude of support person",2687,0.150723423883843,"No",0,1,0,0,-100
"2485-ITVKB","Attitude of support person",2643,0.99074334147699,"Yes",1,0,2643,1585.8,-96.8284
"2486-WYVVE","",5238,2.15837832424724e-05,"No",0,1,0,0,-100
"2495-INZWQ","Attitude of service provider",5605,0.899526044299715,"Yes",1,0,5605,3363,-93.274
"2495-KZNFB","",4460,0.000307405884405142,"No",0,1,0,0,-100
"2495-TTHBQ","",5602,2.53667279066056e-07,"No",0,1,0,0,-100
"2498-XLDZR","",4343,1.26408244382115e-06,"No",0,1,0,0,-100
"2499-AJYUA","",5933,0.312117192487708,"No",0,1,0,0,-100
"2501-XWWTZ","",2535,0.000175469490306205,"No",0,1,0,0,-100
"2504-DSHIH","",5788,0.000881218866523375,"No",0,1,0,0,-100
"2506-CLAKW","Attitude of support person",3578,0.966565728797415,"Yes",1,0,3578,2146.8,-95.7064
"2506-TNFCO","Network reliability",5948,0.763632093929756,"Yes",1,0,5948,3568.8,-92.8624
"2507-QZPQS","",4999,2.13889247428658e-06,"No",0,1,0,0,-100
"2509-TFPJU","",4413,5.07834085903728e-08,"No",0,1,0,0,-100
"2511-ALLCS","",5998,1.4303724298802e-07,"No",0,1,0,0,-100
"2511-MORQY","",4322,5.54178577235376e-05,"No",0,1,0,0,-100
"2514-GINMM","Attitude of service provider",4490,0.999426432175248,"Yes",1,0,4490,2694,-94.612
"2516-VQRRV","Long distance charges",3350,0.752741179460772,"Yes",1,0,3350,2010,-95.98
"2516-XSJKX","",5468,4.72788005483833e-08,"No",0,1,0,0,-100
"2519-ERQOJ","",5322,4.10481272609242e-05,"No",0,1,0,0,-100
"2519-FAKOD","Competitor offered more data",5274,0.9277134413669,"Yes",1,0,5274,3164.4,-93.6712
"2519-LBNQL","",4040,0.290447559704116,"No",0,1,0,0,-100
"2519-TWKFS","",2499,1.40066858379723e-05,"No",0,1,0,0,-100
"2521-NPUZR","",5025,0.000132930826021144,"No",0,1,0,0,-100
"2522-AHJXR","",4350,0.1416828574739,"No",0,1,0,0,-100
"2522-WLNSF","",2225,1.96976946709994e-05,"No",0,1,0,0,-100
"2523-EWWZL","",3291,0.66946530014412,"Yes",1,0,3291,1974.6,-96.0508
"2525-GVKQU","",4192,1.8513341810207e-07,"No",0,1,0,0,-100
"2528-HFYZX","Attitude of support person",3266,0.998440059812608,"Yes",1,0,3266,1959.6,-96.0808
"2530-ENDWQ","Competitor offered more data",4296,0.991275127927286,"Yes",1,0,4296,2577.6,-94.8448
"2530-FMFXO","",4478,0.00040254445353518,"No",0,1,0,0,-100
"2533-QVMSK","Competitor offered more data",6295,0.226000242993867,"No",0,1,0,0,-100
"2533-TIBIX","",5825,0.176409564044811,"No",0,1,0,0,-100
"2535-PBCGC","",4858,3.49822141105338e-07,"No",0,1,0,0,-100
"2538-OIMXF","",3065,0.00203072713747163,"No",0,1,0,0,-100
"2541-YGPKE","",3764,4.8644729086948e-05,"No",0,1,0,0,-100
"2542-HYGIQ","",2732,0.00044049208624099,"No",0,1,0,0,-100
"2545-EBUPK","",5039,0.506049990677203,"Yes",1,0,5039,3023.4,-93.9532
"2545-LXYVJ","",6317,7.81060421693808e-05,"No",0,1,0,0,-100
"2546-KZAAT","",5211,0.00272863391476192,"No",0,1,0,0,-100
"2550-AEVRU","",5660,3.87702892913706e-08,"No",0,1,0,0,-100
"2550-QHZGP","",4271,0.0228849531741436,"No",0,1,0,0,-100
"2558-BUOZZ","",5022,0.00810127371344793,"No",0,1,0,0,-100
"2560-PPCHE","",5742,0.13187511334301,"No",0,1,0,0,-100
"2560-QTSBS","",4152,5.41924801810424e-08,"No",0,1,0,0,-100
"2560-WBWXF","",5987,0.000943986643374398,"No",0,1,0,0,-100
"2565-JSLRY","Price too high",3162,0.349522343183017,"No",0,1,0,0,-100
"2568-BRGYX","Competitor had better devices",5094,0.99975011435116,"Yes",1,0,5094,3056.4,-93.8872
"2568-OIADY","Competitor had better devices",4233,0.997739336794961,"Yes",1,0,4233,2539.8,-94.9204
"2569-WGERO","",5306,0.23563395773571,"No",0,1,0,0,-100
"2573-GYRUU","",3594,0.0462099469942226,"No",0,1,0,0,-100
"2575-GFSOE","Attitude of service provider",5672,0.617701648096926,"Yes",1,0,5672,3403.2,-93.1936
"2576-HXMPA","",5537,0.000196722958696376,"No",0,1,0,0,-100
"2577-GVSIL","",4719,0.0338430520299991,"No",0,1,0,0,-100
"2578-JQPHZ","",4025,0.00976146483783815,"No",0,1,0,0,-100
"2580-ASVVY","",4051,2.67468909919369e-06,"No",0,1,0,0,-100
"2580-ATZSQ","",6354,4.6178454507558e-07,"No",0,1,0,0,-100
"2581-VKIRT","",5631,9.44107982835686e-06,"No",0,1,0,0,-100
"2582-FFFZR","",2854,0.0307171543937608,"No",0,1,0,0,-100
"2585-KTFRE","",2706,0.00130994826562767,"No",0,1,0,0,-100
"2586-CWXVV","",4778,0.239946526779171,"No",0,1,0,0,-100
"2587-EKXTS","",2827,3.55125143298888e-06,"No",0,1,0,0,-100
"2587-YNLES","",5874,1.2456023452077e-05,"No",0,1,0,0,-100
"2589-AYCRP","",4934,0.00196935915708623,"No",0,1,0,0,-100
"2592-HODOV","",2823,0.00112643319851481,"No",0,1,0,0,-100
"2592-SEIFQ","Competitor offered higher download speeds",3503,0.834711037308811,"Yes",1,0,3503,2101.8,-95.7964
"2592-YKDIF","",5774,0.185255992453981,"No",0,1,0,0,-100
"2595-KIWPV","",4052,0.0766592522601751,"No",0,1,0,0,-100
"2599-CIPQE","",5737,0.000189146069822027,"No",0,1,0,0,-100
"2599-CZABP","",4612,0.0017547232429033,"No",0,1,0,0,-100
"2603-HVKCG","",2025,0.247167625568978,"No",0,1,0,0,-100
"2604-IJPDU","",4382,0.000224763578384473,"No",0,1,0,0,-100
"2604-XVDAM","",5706,1.10425355180327e-05,"No",0,1,0,0,-100
"2606-PKWJB","",4288,1.50794456942245e-06,"No",0,1,0,0,-100
"2606-RMDHZ","Attitude of service provider",4667,0.995268704078012,"Yes",1,0,4667,2800.2,-94.3996
"2607-DHDAK","",5027,1.1044037964869e-08,"No",0,1,0,0,-100
"2607-FBDFF","",5289,0.000282590265649972,"No",0,1,0,0,-100
"2608-BHKFN","Price too high",3600,0.998419073864808,"Yes",1,0,3600,2160,-95.68
"2609-IAICY","Limited range of services",2756,0.992167656531724,"Yes",1,0,2756,1653.6,-96.6928
"2612-PHGOX","",4222,1.36672946958317e-06,"No",0,1,0,0,-100
"2612-RANWT","Price too high",3682,0.997940805184307,"Yes",1,0,3682,2209.2,-95.5816
"2612-RRIDN","Limited range of services",3591,0.996342517921791,"Yes",1,0,3591,2154.6,-95.6908
"2615-YVMYX","",5775,0.0312888822517527,"No",0,1,0,0,-100
"2616-FLVQC","",6036,1.49799358024379e-07,"No",0,1,0,0,-100
"2616-UUTFK","",4959,0.235939552125963,"No",0,1,0,0,-100
"2619-WFQWU","Competitor offered higher download speeds",3208,0.998074233142094,"Yes",1,0,3208,1924.8,-96.1504
"2621-UDNLU","",5867,0.00384871895823516,"No",0,1,0,0,-100
"2623-DRYAM","",5596,0.000417420590906098,"No",0,1,0,0,-100
"2625-TRCZQ","",5528,2.81735378151716e-05,"No",0,1,0,0,-100
"2626-URJFX","Network reliability",5691,0.527340644974776,"Yes",1,0,5691,3414.6,-93.1708
"2626-VEEWG","",4890,0.000208707438067197,"No",0,1,0,0,-100
"2632-IVXVF","",4967,0.00896754922775713,"No",0,1,0,0,-100
"2632-TACXW","",4671,7.03564687502607e-08,"No",0,1,0,0,-100
"2632-UCGVD","Extra data charges",4512,0.825758758520793,"Yes",1,0,4512,2707.2,-94.5856
"2634-HCZGT","Moved",5271,0.884716012106589,"Yes",1,0,5271,3162.6,-93.6748
"2636-ALXXZ","Poor expertise of online support",2151,0.959881011294685,"Yes",1,0,2151,1290.6,-97.4188
"2636-OHFMN","Long distance charges",3955,0.999762444565057,"Yes",1,0,3955,2373,-95.254
"2636-SJDOU","",5044,0.00117366928294362,"No",0,1,0,0,-100
"2637-FKFSY","",4047,0.000712577887612786,"No",0,1,0,0,-100
"2639-UGMAZ","",5372,0.0477185375250964,"No",0,1,0,0,-100
"2640-LYMOV","",3007,0.0418916363598269,"No",0,1,0,0,-100
"2640-PMGFL","Lack of affordable download/upload speed",2518,0.999549070944627,"Yes",1,0,2518,1510.8,-96.9784
"2642-DTVCO","Attitude of service provider",5095,0.950404111795431,"Yes",1,0,5095,3057,-93.886
"2642-MAWLJ","",5272,3.21720320364973e-05,"No",0,1,0,0,-100
"2645-QTLMB","Network reliability",5267,0.999560053526525,"Yes",1,0,5267,3160.2,-93.6796
"2649-HWLYB","",6177,1.94481770321193e-05,"No",0,1,0,0,-100
"2650-GYRYL","",3470,0.000585783473884763,"No",0,1,0,0,-100
"2651-ZCBXV","",6370,0.0445620393262939,"No",0,1,0,0,-100
"2654-VBVPB","",2010,0.000860118952227126,"No",0,1,0,0,-100
"2656-FMOKZ","Limited range of services",5717,0.999452789389012,"Yes",1,0,5717,3430.2,-93.1396
"2656-TABEH","Service dissatisfaction",2650,0.988126014673659,"Yes",1,0,2650,1590,-96.82
"2657-ALMWY","Price too high",4316,0.699301342003863,"Yes",1,0,4316,2589.6,-94.8208
"2657-VPXTA","",4531,0.00495427439835409,"No",0,1,0,0,-100
"2659-VXMWZ","Attitude of support person",4146,0.981421092519433,"Yes",1,0,4146,2487.6,-95.0248
"2660-EMUBI","Attitude of support person",5353,0.995233775580465,"Yes",1,0,5353,3211.8,-93.5764
"2661-GKBTK","",5053,3.83850652410782e-05,"No",0,1,0,0,-100
"2662-NNTDK","",5826,0.00655666432795929,"No",0,1,0,0,-100
"2664-XJZNO","",5169,1.4877785437517e-06,"No",0,1,0,0,-100
"2665-NPTGL","",3114,0.000152219345997111,"No",0,1,0,0,-100
"2667-WYLWJ","Competitor offered higher download speeds",2247,0.992329172545433,"Yes",1,0,2247,1348.2,-97.3036
